id,employee_status,country_residence,gender,age,cust_new,cust_seniority,init_cust_that_left,ult_fec_cli_1t,indrel_1mes,cust_relation_start_of_month,residence_index,foreigner_index,spouse,input_channel,indfall,tipodom,province_code,province_name,cust_active,gross_income,segmentation,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
1050432,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,25762.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050433,N,ES,H,26,0,35,1,,1,I,S,N,,KHD,N,1,44,TERUEL,0,34802.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050416,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,44,TERUEL,0,117134.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050435,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,67181.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050415,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,73723.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050413,N,ES,H,32,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,60330.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050394,N,ES,H,22,0,35,1,,1,I,S,N,,KHD,N,1,8,BARCELONA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050396,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,25010.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050397,N,ES,V,26,0,35,1,,1,I,S,N,,KHE,N,1,31,NAVARRA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050398,N,ES,H,22,0,35,1,,1,I,S,N,,KHD,N,1,8,BARCELONA,0,87384.63,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050400,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050401,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,6,BADAJOZ,1,37896,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050403,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050404,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,89161.05,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050405,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,252104.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050406,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,5,AVILA,0,60706.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050407,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050408,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,115407.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050409,N,ES,V,32,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,365727.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050411,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,36,PONTEVEDRA,1,121045.71,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050412,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,49,ZAMORA,0,27324.57,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050414,N,ES,H,50,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,76899.12,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050392,N,ES,H,22,0,35,1,,1,I,S,N,,KHD,N,1,8,BARCELONA,0,112374.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050436,N,ES,H,37,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,271389.57,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050438,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050462,N,ES,H,26,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050463,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,40418.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050464,N,ES,H,24,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,47111.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050465,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,58180.29,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050466,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050467,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,1,49838.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050468,N,ES,H,24,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,101984.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050469,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,44,TERUEL,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050470,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,86394.27,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050473,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,57865.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050474,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,41442.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050475,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORU?A, A",0,199649.76,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050476,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,2,ALBACETE,0,36725.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050477,N,ES,V,23,0,34,99,02/07/2015,1,A,S,N,,KHE,N,1,50,ZARAGOZA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050478,N,ES,H,29,0,35,1,,1,I,S,N,,KHE,N,1,5,AVILA,1,49859.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050461,N,ES,V,28,0,35,1,,1,A,S,N,,KHE,N,1,37,SALAMANCA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050437,N,ES,H,30,0,35,1,,1,I,S,N,,KHE,N,1,49,ZAMORA,0,45251.7,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050460,N,ES,V,26,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,29389.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050458,N,ES,V,27,0,35,1,,1,I,S,N,,KHE,N,1,22,HUESCA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050439,N,ES,H,32,0,35,1,,1,I,S,S,,KHE,N,1,28,MADRID,0,326482.53,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050441,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050443,N,ES,V,30,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,59259.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050444,N,ES,V,30,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,127387.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050445,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,55614.87,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050446,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,51473.79,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050447,N,ES,H,26,0,35,1,,1,I,S,N,,KHE,N,1,49,ZAMORA,0,74408.88,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050449,N,ES,H,36,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,136572.9,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050450,N,ES,H,42,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,134373.06,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050451,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,41430.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050452,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050453,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050454,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORU?A, A",0,109422.96,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050455,N,ES,H,57,0,35,1,,1,A,S,N,,KAT,N,1,28,MADRID,1,108421.98,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050457,N,ES,H,38,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,133243.29,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050459,N,ES,H,25,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,45681.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050391,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,64317.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050390,N,ES,H,24,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,242115.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050389,N,ES,V,35,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",0,160539.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050324,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,66407.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050325,N,ES,H,25,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,75208.98,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050326,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,61998.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050327,N,ES,H,34,0,35,1,,1,A,S,N,,KFA,N,1,28,MADRID,1,311891.1,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050328,N,ES,H,22,0,35,1,,1,A,S,N,,KHD,N,1,14,CORDOBA,1,62874.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050330,N,ES,H,26,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,1,123576.93,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050332,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,172272,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050333,N,ES,V,30,0,35,1,,1,I,S,N,,KHE,N,1,49,ZAMORA,0,115710.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050334,N,ES,V,22,0,35,1,,1,A,S,N,,KHD,N,1,14,CORDOBA,1,55264.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050336,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,1,66578.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050337,N,ES,H,31,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,24624.6,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050338,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORU?A, A",0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050340,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,50,ZARAGOZA,1,76088.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050341,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,53997.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050342,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,39263.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050322,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,128622.15,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050343,N,ES,H,30,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050321,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050318,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,29632.74,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050301,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,8,BARCELONA,0,191768.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050302,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,0,36745.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050303,N,ES,H,24,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",0,80142.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050304,N,ES,H,26,0,35,1,,1,I,S,S,,KHE,N,1,28,MADRID,0,63817.08,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050305,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,47329.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050306,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,138497.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050307,N,ES,V,26,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,58255.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050308,N,ES,H,33,0,35,1,,1,A,S,N,,KFA,N,1,28,MADRID,1,159611.22,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1050309,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050310,N,ES,H,25,0,35,1,,1,I,S,S,,KHE,N,1,6,BADAJOZ,0,54716.79,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050311,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,129780.12,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050312,N,ES,H,22,0,35,1,,1,A,S,N,,KHD,N,1,36,PONTEVEDRA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050315,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,19,GUADALAJARA,0,51564.81,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050316,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,55874.82,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050317,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,22,HUESCA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050319,N,ES,V,22,0,35,1,,1,A,S,N,,KHD,N,1,15,"CORU?A, A",1,66669.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050344,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORU?A, A",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050345,N,ES,V,23,0,35,1,,1,I,S,S,,KHE,N,1,27,LUGO,0,66798.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050346,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050373,N,ES,V,28,0,35,1,,1,I,S,N,,KHE,N,1,10,CACERES,0,64357.26,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050374,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,23,JAEN,1,58150.56,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050375,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,84984.96,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050376,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORU?A, A",0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050377,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,1,106180.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050378,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,1,39557.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050379,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,78505.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050380,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,374739.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050381,N,ES,V,27,0,35,1,,1,A,S,N,,KHE,N,1,16,CUENCA,1,89205.09,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050383,N,ES,H,31,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,40266.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050384,N,ES,H,30,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,67345.95,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050385,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050386,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,309916.23,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050387,N,ES,H,26,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,44856.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050388,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,58533.93,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050372,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,1,86451.78,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050370,N,ES,H,22,0,35,1,,1,I,S,N,,KHD,N,1,45,TOLEDO,0,31226.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
